"Continente";"País de Residência Permanente";"Unidade da Federação";"Mês";"Chegadas"
"Ásia";"Outros países";"São Paulo";"Maio";"3.254"
"Ásia";"Outros países";"São Paulo";"Junho";"9.351"
"Ásia";"Outros países";"São Paulo";"Julho";"5.561"
"Ásia";"Outros países";"São Paulo";"Agosto";"3.161"
"Ásia";"Outros países";"São Paulo";"Setembro";"2.757"
"Ásia";"Outros países";"São Paulo";"Outubro";"2.732"
"Ásia";"Outros países";"São Paulo";"Novembro";"3.272"
"Ásia";"Outros países";"São Paulo";"Dezembro";"4.431"
"Ásia";"Outros países";"Outras Unidades da Federação";"Janeiro";"3"
"Ásia";"Outros países";"Outras Unidades da Federação";"Fevereiro";"0"
"Ásia";"Outros países";"Outras Unidades da Federação";"Março";"0"
"Ásia";"Outros países";"Outras Unidades da Federação";"Abril";"0"
"Ásia";"Outros países";"Outras Unidades da Federação";"Maio";"1"
"Ásia";"Outros países";"Outras Unidades da Federação";"Junho";"0"
"Ásia";"Outros países";"Outras Unidades da Federação";"Julho";"0"
"Ásia";"Outros países";"Outras Unidades da Federação";"Agosto";"0"
"Ásia";"Outros países";"Outras Unidades da Federação";"Setembro";"0"
"Ásia";"Outros países";"Outras Unidades da Federação";"Outubro";"1"
"Ásia";"Outros países";"Outras Unidades da Federação";"Novembro";"1"
"Ásia";"Outros países";"Outras Unidades da Federação";"Dezembro";"0"
"Europa";"Alemanha";"Acre";"Janeiro";"12"
"Europa";"Alemanha";"Acre";"Fevereiro";"10"
"Europa";"Alemanha";"Acre";"Março";"8"
"Europa";"Alemanha";"Acre";"Abril";"5"
"Europa";"Alemanha";"Acre";"Maio";"9"
"Europa";"Alemanha";"Acre";"Junho";"26"
"Europa";"Alemanha";"Acre";"Julho";"16"
"Europa";"Alemanha";"Acre";"Agosto";"17"
"Europa";"Alemanha";"Acre";"Setembro";"8"
"Europa";"Alemanha";"Acre";"Outubro";"7"
"Europa";"Alemanha";"Acre";"Novembro";"2"
"Europa";"Alemanha";"Acre";"Dezembro";"5"
"Europa";"Alemanha";"Amapá";"Janeiro";"8"
"Europa";"Alemanha";"Amapá";"Fevereiro";"3"
"Europa";"Alemanha";"Amapá";"Março";"3"
"Europa";"Alemanha";"Amapá";"Abril";"3"
"Europa";"Alemanha";"Amapá";"Maio";"4"
"Europa";"Alemanha";"Amapá";"Junho";"5"
"Europa";"Alemanha";"Amapá";"Julho";"5"
"Europa";"Alemanha";"Amapá";"Agosto";"5"
"Europa";"Alemanha";"Amapá";"Setembro";"3"
"Europa";"Alemanha";"Amapá";"Outubro";"2"
"Europa";"Alemanha";"Amapá";"Novembro";"31"
"Europa";"Alemanha";"Amapá";"Dezembro";"38"
"Europa";"Alemanha";"Amazonas";"Janeiro";"332"
"Europa";"Alemanha";"Amazonas";"Fevereiro";"20"
"Europa";"Alemanha";"Amazonas";"Março";"28"
"Europa";"Alemanha";"Amazonas";"Abril";"14"
"Europa";"Alemanha";"Amazonas";"Maio";"19"
"Europa";"Alemanha";"Amazonas";"Junho";"155"
"Europa";"Alemanha";"Amazonas";"Julho";"100"
"Europa";"Alemanha";"Amazonas";"Agosto";"87"
"Europa";"Alemanha";"Amazonas";"Setembro";"113"
"Europa";"Alemanha";"Amazonas";"Outubro";"107"
"Europa";"Alemanha";"Amazonas";"Novembro";"116"
"Europa";"Alemanha";"Amazonas";"Dezembro";"176"
"Europa";"Alemanha";"Bahia";"Janeiro";"949"
"Europa";"Alemanha";"Bahia";"Fevereiro";"1.174"
"Europa";"Alemanha";"Bahia";"Março";"1.213"
"Europa";"Alemanha";"Bahia";"Abril";"776"
"Europa";"Alemanha";"Bahia";"Maio";"543"
"Europa";"Alemanha";"Bahia";"Junho";"4.912"
"Europa";"Alemanha";"Bahia";"Julho";"801"
"Europa";"Alemanha";"Bahia";"Agosto";"916"
"Europa";"Alemanha";"Bahia";"Setembro";"750"
"Europa";"Alemanha";"Bahia";"Outubro";"1.091"
"Europa";"Alemanha";"Bahia";"Novembro";"1.478"
"Europa";"Alemanha";"Bahia";"Dezembro";"1.647"
"Europa";"Alemanha";"Ceará";"Janeiro";"239"
"Europa";"Alemanha";"Ceará";"Fevereiro";"237"
"Europa";"Alemanha";"Ceará";"Março";"193"
"Europa";"Alemanha";"Ceará";"Abril";"215"
"Europa";"Alemanha";"Ceará";"Maio";"226"
"Europa";"Alemanha";"Ceará";"Junho";"1.472"
"Europa";"Alemanha";"Ceará";"Julho";"582"
"Europa";"Alemanha";"Ceará";"Agosto";"690"
"Europa";"Alemanha";"Ceará";"Setembro";"706"
"Europa";"Alemanha";"Ceará";"Outubro";"1.405"
"Europa";"Alemanha";"Ceará";"Novembro";"1.212"
"Europa";"Alemanha";"Ceará";"Dezembro";"1.243"
"Europa";"Alemanha";"Distrito Federal";"Janeiro";"181"
"Europa";"Alemanha";"Distrito Federal";"Fevereiro";"194"
"Europa";"Alemanha";"Distrito Federal";"Março";"220"
"Europa";"Alemanha";"Distrito Federal";"Abril";"270"
"Europa";"Alemanha";"Distrito Federal";"Maio";"176"
"Europa";"Alemanha";"Distrito Federal";"Junho";"537"
"Europa";"Alemanha";"Distrito Federal";"Julho";"342"
"Europa";"Alemanha";"Distrito Federal";"Agosto";"359"
"Europa";"Alemanha";"Distrito Federal";"Setembro";"168"
"Europa";"Alemanha";"Distrito Federal";"Outubro";"232"
"Europa";"Alemanha";"Distrito Federal";"Novembro";"184"
"Europa";"Alemanha";"Distrito Federal";"Dezembro";"591"
"Europa";"Alemanha";"Mato Grosso do Sul";"Janeiro";"43"
"Europa";"Alemanha";"Mato Grosso do Sul";"Fevereiro";"34"
"Europa";"Alemanha";"Mato Grosso do Sul";"Março";"36"
"Europa";"Alemanha";"Mato Grosso do Sul";"Abril";"42"
"Europa";"Alemanha";"Mato Grosso do Sul";"Maio";"33"
"Europa";"Alemanha";"Mato Grosso do Sul";"Junho";"61"
"Europa";"Alemanha";"Mato Grosso do Sul";"Julho";"40"
"Europa";"Alemanha";"Mato Grosso do Sul";"Agosto";"29"
"Europa";"Alemanha";"Mato Grosso do Sul";"Setembro";"32"
"Europa";"Alemanha";"Mato Grosso do Sul";"Outubro";"38"
"Europa";"Alemanha";"Mato Grosso do Sul";"Novembro";"43"
"Europa";"Alemanha";"Mato Grosso do Sul";"Dezembro";"66"
"Europa";"Alemanha";"Minas Gerais";"Janeiro";"69"
"Europa";"Alemanha";"Minas Gerais";"Fevereiro";"104"
"Europa";"Alemanha";"Minas Gerais";"Março";"93"
"Europa";"Alemanha";"Minas Gerais";"Abril";"130"
"Europa";"Alemanha";"Minas Gerais";"Maio";"76"
"Europa";"Alemanha";"Minas Gerais";"Junho";"418"
"Europa";"Alemanha";"Minas Gerais";"Julho";"226"
"Europa";"Alemanha";"Minas Gerais";"Agosto";"174"
"Europa";"Alemanha";"Minas Gerais";"Setembro";"66"
"Europa";"Alemanha";"Minas Gerais";"Outubro";"93"
"Europa";"Alemanha";"Minas Gerais";"Novembro";"61"
"Europa";"Alemanha";"Minas Gerais";"Dezembro";"171"
"Europa";"Alemanha";"Pará";"Janeiro";"762"
"Europa";"Alemanha";"Pará";"Fevereiro";"29"
"Europa";"Alemanha";"Pará";"Março";"5"
"Europa";"Alemanha";"Pará";"Abril";"159"
"Europa";"Alemanha";"Pará";"Maio";"0"
"Europa";"Alemanha";"Pará";"Junho";"0"
"Europa";"Alemanha";"Pará";"Julho";"45"
"Europa";"Alemanha";"Pará";"Agosto";"62"
"Europa";"Alemanha";"Pará";"Setembro";"0"
"Europa";"Alemanha";"Pará";"Outubro";"58"
"Europa";"Alemanha";"Pará";"Novembro";"30"
"Europa";"Alemanha";"Pará";"Dezembro";"69"
"Europa";"Alemanha";"Paraná";"Janeiro";"2.349"
"Europa";"Alemanha";"Paraná";"Fevereiro";"2.753"
"Europa";"Alemanha";"Paraná";"Março";"2.576"
"Europa";"Alemanha";"Paraná";"Abril";"2.118"
"Europa";"Alemanha";"Paraná";"Maio";"1.126"
"Europa";"Alemanha";"Paraná";"Junho";"960"
"Europa";"Alemanha";"Paraná";"Julho";"1.200"
"Europa";"Alemanha";"Paraná";"Agosto";"1.847"
"Europa";"Alemanha";"Paraná";"Setembro";"1.575"
"Europa";"Alemanha";"Paraná";"Outubro";"2.289"
"Europa";"Alemanha";"Paraná";"Novembro";"2.945"
"Europa";"Alemanha";"Paraná";"Dezembro";"3.954"
"Europa";"Alemanha";"Pernambuco";"Janeiro";"522"
"Europa";"Alemanha";"Pernambuco";"Fevereiro";"791"
"Europa";"Alemanha";"Pernambuco";"Março";"679"
"Europa";"Alemanha";"Pernambuco";"Abril";"477"
"Europa";"Alemanha";"Pernambuco";"Maio";"270"
"Europa";"Alemanha";"Pernambuco";"Junho";"2.563"
"Europa";"Alemanha";"Pernambuco";"Julho";"757"
"Europa";"Alemanha";"Pernambuco";"Agosto";"545"
"Europa";"Alemanha";"Pernambuco";"Setembro";"544"
"Europa";"Alemanha";"Pernambuco";"Outubro";"727"
"Europa";"Alemanha";"Pernambuco";"Novembro";"1.160"
"Europa";"Alemanha";"Pernambuco";"Dezembro";"3.529"
"Europa";"Alemanha";"Rio de Janeiro";"Janeiro";"4.643"
"Europa";"Alemanha";"Rio de Janeiro";"Fevereiro";"7.171"
"Europa";"Alemanha";"Rio de Janeiro";"Março";"4.826"
"Europa";"Alemanha";"Rio de Janeiro";"Abril";"5.087"
"Europa";"Alemanha";"Rio de Janeiro";"Maio";"4.669"
"Europa";"Alemanha";"Rio de Janeiro";"Junho";"9.713"
"Europa";"Alemanha";"Rio de Janeiro";"Julho";"10.497"
"Europa";"Alemanha";"Rio de Janeiro";"Agosto";"5.338"
"Europa";"Alemanha";"Rio de Janeiro";"Setembro";"4.617"
"Europa";"Alemanha";"Rio de Janeiro";"Outubro";"5.892"
"Europa";"Alemanha";"Rio de Janeiro";"Novembro";"6.308"
"Europa";"Alemanha";"Rio de Janeiro";"Dezembro";"10.557"
"Europa";"Alemanha";"Rio Grande do Norte";"Janeiro";"133"
"Europa";"Alemanha";"Rio Grande do Norte";"Fevereiro";"141"
"Europa";"Alemanha";"Rio Grande do Norte";"Março";"192"
"Europa";"Alemanha";"Rio Grande do Norte";"Abril";"116"
"Europa";"Alemanha";"Rio Grande do Norte";"Maio";"55"
"Europa";"Alemanha";"Rio Grande do Norte";"Junho";"248"
"Europa";"Alemanha";"Rio Grande do Norte";"Julho";"172"
"Europa";"Alemanha";"Rio Grande do Norte";"Agosto";"157"
"Europa";"Alemanha";"Rio Grande do Norte";"Setembro";"125"
"Europa";"Alemanha";"Rio Grande do Norte";"Outubro";"178"
"Europa";"Alemanha";"Rio Grande do Norte";"Novembro";"221"
"Europa";"Alemanha";"Rio Grande do Norte";"Dezembro";"506"
"Europa";"Alemanha";"Rio Grande do Sul";"Janeiro";"212"
"Europa";"Alemanha";"Rio Grande do Sul";"Fevereiro";"259"
"Europa";"Alemanha";"Rio Grande do Sul";"Março";"309"
"Europa";"Alemanha";"Rio Grande do Sul";"Abril";"183"
"Europa";"Alemanha";"Rio Grande do Sul";"Maio";"130"
"Europa";"Alemanha";"Rio Grande do Sul";"Junho";"725"
"Europa";"Alemanha";"Rio Grande do Sul";"Julho";"179"
"Europa";"Alemanha";"Rio Grande do Sul";"Agosto";"182"
"Europa";"Alemanha";"Rio Grande do Sul";"Setembro";"165"
"Europa";"Alemanha";"Rio Grande do Sul";"Outubro";"225"
"Europa";"Alemanha";"Rio Grande do Sul";"Novembro";"314"
"Europa";"Alemanha";"Rio Grande do Sul";"Dezembro";"672"
"Europa";"Alemanha";"Roraima";"Janeiro";"16"
"Europa";"Alemanha";"Roraima";"Fevereiro";"23"
"Europa";"Alemanha";"Roraima";"Março";"17"
"Europa";"Alemanha";"Roraima";"Abril";"7"
"Europa";"Alemanha";"Roraima";"Maio";"41"
"Europa";"Alemanha";"Roraima";"Junho";"21"
"Europa";"Alemanha";"Roraima";"Julho";"16"
"Europa";"Alemanha";"Roraima";"Agosto";"21"
"Europa";"Alemanha";"Roraima";"Setembro";"13"
"Europa";"Alemanha";"Roraima";"Outubro";"19"
"Europa";"Alemanha";"Roraima";"Novembro";"21"
"Europa";"Alemanha";"Roraima";"Dezembro";"17"
"Europa";"Alemanha";"Santa Catarina";"Janeiro";"1.058"
"Europa";"Alemanha";"Santa Catarina";"Fevereiro";"44"
"Europa";"Alemanha";"Santa Catarina";"Março";"1.166"
"Europa";"Alemanha";"Santa Catarina";"Abril";"12"
"Europa";"Alemanha";"Santa Catarina";"Maio";"11"
"Europa";"Alemanha";"Santa Catarina";"Junho";"10"
"Europa";"Alemanha";"Santa Catarina";"Julho";"2"
"Europa";"Alemanha";"Santa Catarina";"Agosto";"5"
"Europa";"Alemanha";"Santa Catarina";"Setembro";"6"
"Europa";"Alemanha";"Santa Catarina";"Outubro";"14"
"Europa";"Alemanha";"Santa Catarina";"Novembro";"19"
"Europa";"Alemanha";"Santa Catarina";"Dezembro";"47"
"Europa";"Alemanha";"São Paulo";"Janeiro";"6.968"
"Europa";"Alemanha";"São Paulo";"Fevereiro";"9.208"
"Europa";"Alemanha";"São Paulo";"Março";"7.448"
"Europa";"Alemanha";"São Paulo";"Abril";"7.617"
"Europa";"Alemanha";"São Paulo";"Maio";"7.334"
"Europa";"Alemanha";"São Paulo";"Junho";"11.592"
"Europa";"Alemanha";"São Paulo";"Julho";"8.348"
"Europa";"Alemanha";"São Paulo";"Agosto";"8.154"
"Europa";"Alemanha";"São Paulo";"Setembro";"7.284"
"Europa";"Alemanha";"São Paulo";"Outubro";"8.990"
"Europa";"Alemanha";"São Paulo";"Novembro";"9.958"
"Europa";"Alemanha";"São Paulo";"Dezembro";"13.400"
"Europa";"Alemanha";"Outras Unidades da Federação";"Janeiro";"20"
"Europa";"Alemanha";"Outras Unidades da Federação";"Fevereiro";"18"
"Europa";"Alemanha";"Outras Unidades da Federação";"Março";"5"
"Europa";"Alemanha";"Outras Unidades da Federação";"Abril";"12"
"Europa";"Alemanha";"Outras Unidades da Federação";"Maio";"2"
"Europa";"Alemanha";"Outras Unidades da Federação";"Junho";"6"
"Europa";"Alemanha";"Outras Unidades da Federação";"Julho";"10"
"Europa";"Alemanha";"Outras Unidades da Federação";"Agosto";"9"
"Europa";"Alemanha";"Outras Unidades da Federação";"Setembro";"8"
"Europa";"Alemanha";"Outras Unidades da Federação";"Outubro";"25"
"Europa";"Alemanha";"Outras Unidades da Federação";"Novembro";"36"
"Europa";"Alemanha";"Outras Unidades da Federação";"Dezembro";"24"
"Europa";"Áustria";"Acre";"Janeiro";"1"
"Europa";"Áustria";"Acre";"Fevereiro";"0"
"Europa";"Áustria";"Acre";"Março";"2"
"Europa";"Áustria";"Acre";"Abril";"4"
"Europa";"Áustria";"Acre";"Maio";"2"
"Europa";"Áustria";"Acre";"Junho";"1"
"Europa";"Áustria";"Acre";"Julho";"0"
"Europa";"Áustria";"Acre";"Agosto";"0"
"Europa";"Áustria";"Acre";"Setembro";"0"
"Europa";"Áustria";"Acre";"Outubro";"1"
"Europa";"Áustria";"Acre";"Novembro";"1"
"Europa";"Áustria";"Acre";"Dezembro";"0"
"Europa";"Áustria";"Amapá";"Janeiro";"2"
"Europa";"Áustria";"Amapá";"Fevereiro";"1"
"Europa";"Áustria";"Amapá";"Março";"0"
"Europa";"Áustria";"Amapá";"Abril";"0"
"Europa";"Áustria";"Amapá";"Maio";"0"
"Europa";"Áustria";"Amapá";"Junho";"0"
"Europa";"Áustria";"Amapá";"Julho";"0"
"Europa";"Áustria";"Amapá";"Agosto";"0"
"Europa";"Áustria";"Amapá";"Setembro";"0"
"Europa";"Áustria";"Amapá";"Outubro";"0"
"Europa";"Áustria";"Amapá";"Novembro";"5"
"Europa";"Áustria";"Amapá";"Dezembro";"8"
"Europa";"Áustria";"Amazonas";"Janeiro";"7"
"Europa";"Áustria";"Amazonas";"Fevereiro";"1"
"Europa";"Áustria";"Amazonas";"Março";"5"
"Europa";"Áustria";"Amazonas";"Abril";"0"
"Europa";"Áustria";"Amazonas";"Maio";"0"
"Europa";"Áustria";"Amazonas";"Junho";"0"
"Europa";"Áustria";"Amazonas";"Julho";"17"
"Europa";"Áustria";"Amazonas";"Agosto";"8"
"Europa";"Áustria";"Amazonas";"Setembro";"0"
"Europa";"Áustria";"Amazonas";"Outubro";"2"
"Europa";"Áustria";"Amazonas";"Novembro";"15"
"Europa";"Áustria";"Amazonas";"Dezembro";"16"
"Europa";"Áustria";"Bahia";"Janeiro";"119"
"Europa";"Áustria";"Bahia";"Fevereiro";"153"
"Europa";"Áustria";"Bahia";"Março";"60"
"Europa";"Áustria";"Bahia";"Abril";"37"
"Europa";"Áustria";"Bahia";"Maio";"40"
"Europa";"Áustria";"Bahia";"Junho";"257"
"Europa";"Áustria";"Bahia";"Julho";"99"
"Europa";"Áustria";"Bahia";"Agosto";"96"
"Europa";"Áustria";"Bahia";"Setembro";"51"
"Europa";"Áustria";"Bahia";"Outubro";"98"
"Europa";"Áustria";"Bahia";"Novembro";"221"
"Europa";"Áustria";"Bahia";"Dezembro";"99"
"Europa";"Áustria";"Ceará";"Janeiro";"65"
"Europa";"Áustria";"Ceará";"Fevereiro";"63"
"Europa";"Áustria";"Ceará";"Março";"41"
"Europa";"Áustria";"Ceará";"Abril";"15"
"Europa";"Áustria";"Ceará";"Maio";"29"
"Europa";"Áustria";"Ceará";"Junho";"158"
"Europa";"Áustria";"Ceará";"Julho";"114"
"Europa";"Áustria";"Ceará";"Agosto";"97"
"Europa";"Áustria";"Ceará";"Setembro";"88"
"Europa";"Áustria";"Ceará";"Outubro";"212"
"Europa";"Áustria";"Ceará";"Novembro";"272"
"Europa";"Áustria";"Ceará";"Dezembro";"270"
"Europa";"Áustria";"Distrito Federal";"Janeiro";"47"
"Europa";"Áustria";"Distrito Federal";"Fevereiro";"62"
"Europa";"Áustria";"Distrito Federal";"Março";"47"
"Europa";"Áustria";"Distrito Federal";"Abril";"47"
"Europa";"Áustria";"Distrito Federal";"Maio";"15"
"Europa";"Áustria";"Distrito Federal";"Junho";"54"
"Europa";"Áustria";"Distrito Federal";"Julho";"97"
"Europa";"Áustria";"Distrito Federal";"Agosto";"55"
"Europa";"Áustria";"Distrito Federal";"Setembro";"48"
"Europa";"Áustria";"Distrito Federal";"Outubro";"54"
"Europa";"Áustria";"Distrito Federal";"Novembro";"38"
"Europa";"Áustria";"Distrito Federal";"Dezembro";"151"
"Europa";"Áustria";"Mato Grosso do Sul";"Janeiro";"1"
"Europa";"Áustria";"Mato Grosso do Sul";"Fevereiro";"8"
"Europa";"Áustria";"Mato Grosso do Sul";"Março";"2"
"Europa";"Áustria";"Mato Grosso do Sul";"Abril";"11"
"Europa";"Áustria";"Mato Grosso do Sul";"Maio";"0"
"Europa";"Áustria";"Mato Grosso do Sul";"Junho";"0"
"Europa";"Áustria";"Mato Grosso do Sul";"Julho";"4"
"Europa";"Áustria";"Mato Grosso do Sul";"Agosto";"3"
"Europa";"Áustria";"Mato Grosso do Sul";"Setembro";"2"
"Europa";"Áustria";"Mato Grosso do Sul";"Outubro";"6"
"Europa";"Áustria";"Mato Grosso do Sul";"Novembro";"0"
"Europa";"Áustria";"Mato Grosso do Sul";"Dezembro";"7"
"Europa";"Áustria";"Minas Gerais";"Janeiro";"6"
"Europa";"Áustria";"Minas Gerais";"Fevereiro";"5"
"Europa";"Áustria";"Minas Gerais";"Março";"4"
"Europa";"Áustria";"Minas Gerais";"Abril";"7"
"Europa";"Áustria";"Minas Gerais";"Maio";"6"
"Europa";"Áustria";"Minas Gerais";"Junho";"31"
"Europa";"Áustria";"Minas Gerais";"Julho";"22"
"Europa";"Áustria";"Minas Gerais";"Agosto";"18"
"Europa";"Áustria";"Minas Gerais";"Setembro";"3"
"Europa";"Áustria";"Minas Gerais";"Outubro";"13"
"Europa";"Áustria";"Minas Gerais";"Novembro";"9"
"Europa";"Áustria";"Minas Gerais";"Dezembro";"31"
"Europa";"Áustria";"Pará";"Janeiro";"20"
"Europa";"Áustria";"Pará";"Fevereiro";"7"
"Europa";"Áustria";"Pará";"Março";"0"
"Europa";"Áustria";"Pará";"Abril";"13"
"Europa";"Áustria";"Pará";"Maio";"0"
"Europa";"Áustria";"Pará";"Junho";"0"
"Europa";"Áustria";"Pará";"Julho";"0"
"Europa";"Áustria";"Pará";"Agosto";"4"
"Europa";"Áustria";"Pará";"Setembro";"2"
"Europa";"Áustria";"Pará";"Outubro";"0"
"Europa";"Áustria";"Pará";"Novembro";"0"
"Europa";"Áustria";"Pará";"Dezembro";"0"
"Europa";"Áustria";"Paraná";"Janeiro";"273"
"Europa";"Áustria";"Paraná";"Fevereiro";"356"
"Europa";"Áustria";"Paraná";"Março";"247"
"Europa";"Áustria";"Paraná";"Abril";"199"
"Europa";"Áustria";"Paraná";"Maio";"165"
"Europa";"Áustria";"Paraná";"Junho";"91"
"Europa";"Áustria";"Paraná";"Julho";"203"
"Europa";"Áustria";"Paraná";"Agosto";"187"
"Europa";"Áustria";"Paraná";"Setembro";"165"
"Europa";"Áustria";"Paraná";"Outubro";"258"
"Europa";"Áustria";"Paraná";"Novembro";"390"
"Europa";"Áustria";"Paraná";"Dezembro";"518"
"Europa";"Áustria";"Pernambuco";"Janeiro";"48"
"Europa";"Áustria";"Pernambuco";"Fevereiro";"71"
"Europa";"Áustria";"Pernambuco";"Março";"31"
"Europa";"Áustria";"Pernambuco";"Abril";"23"
"Europa";"Áustria";"Pernambuco";"Maio";"26"
"Europa";"Áustria";"Pernambuco";"Junho";"63"
"Europa";"Áustria";"Pernambuco";"Julho";"97"
"Europa";"Áustria";"Pernambuco";"Agosto";"37"
"Europa";"Áustria";"Pernambuco";"Setembro";"28"
"Europa";"Áustria";"Pernambuco";"Outubro";"20"
"Europa";"Áustria";"Pernambuco";"Novembro";"91"
"Europa";"Áustria";"Pernambuco";"Dezembro";"399"
"Europa";"Áustria";"Rio de Janeiro";"Janeiro";"627"
"Europa";"Áustria";"Rio de Janeiro";"Fevereiro";"836"
"Europa";"Áustria";"Rio de Janeiro";"Março";"569"
"Europa";"Áustria";"Rio de Janeiro";"Abril";"499"
"Europa";"Áustria";"Rio de Janeiro";"Maio";"442"
"Europa";"Áustria";"Rio de Janeiro";"Junho";"973"
"Europa";"Áustria";"Rio de Janeiro";"Julho";"944"
"Europa";"Áustria";"Rio de Janeiro";"Agosto";"708"
"Europa";"Áustria";"Rio de Janeiro";"Setembro";"484"
"Europa";"Áustria";"Rio de Janeiro";"Outubro";"757"
"Europa";"Áustria";"Rio de Janeiro";"Novembro";"922"
"Europa";"Áustria";"Rio de Janeiro";"Dezembro";"1.561"
"Europa";"Áustria";"Rio Grande do Norte";"Janeiro";"33"
"Europa";"Áustria";"Rio Grande do Norte";"Fevereiro";"6"
"Europa";"Áustria";"Rio Grande do Norte";"Março";"8"
"Europa";"Áustria";"Rio Grande do Norte";"Abril";"10"
"Europa";"Áustria";"Rio Grande do Norte";"Maio";"9"
"Europa";"Áustria";"Rio Grande do Norte";"Junho";"21"
"Europa";"Áustria";"Rio Grande do Norte";"Julho";"50"
"Europa";"Áustria";"Rio Grande do Norte";"Agosto";"28"
"Europa";"Áustria";"Rio Grande do Norte";"Setembro";"15"
"Europa";"Áustria";"Rio Grande do Norte";"Outubro";"20"
"Europa";"Áustria";"Rio Grande do Norte";"Novembro";"24"
"Europa";"Áustria";"Rio Grande do Norte";"Dezembro";"64"
"Europa";"Áustria";"Rio Grande do Sul";"Janeiro";"19"
"Europa";"Áustria";"Rio Grande do Sul";"Fevereiro";"24"
"Europa";"Áustria";"Rio Grande do Sul";"Março";"15"
"Europa";"Áustria";"Rio Grande do Sul";"Abril";"22"
"Europa";"Áustria";"Rio Grande do Sul";"Maio";"6"
"Europa";"Áustria";"Rio Grande do Sul";"Junho";"27"
"Europa";"Áustria";"Rio Grande do Sul";"Julho";"23"
"Europa";"Áustria";"Rio Grande do Sul";"Agosto";"6"
"Europa";"Áustria";"Rio Grande do Sul";"Setembro";"13"
"Europa";"Áustria";"Rio Grande do Sul";"Outubro";"21"
"Europa";"Áustria";"Rio Grande do Sul";"Novembro";"19"
"Europa";"Áustria";"Rio Grande do Sul";"Dezembro";"33"
"Europa";"Áustria";"Roraima";"Janeiro";"0"
"Europa";"Áustria";"Roraima";"Fevereiro";"1"
"Europa";"Áustria";"Roraima";"Março";"1"
"Europa";"Áustria";"Roraima";"Abril";"1"
"Europa";"Áustria";"Roraima";"Maio";"2"
"Europa";"Áustria";"Roraima";"Junho";"5"
"Europa";"Áustria";"Roraima";"Julho";"2"
"Europa";"Áustria";"Roraima";"Agosto";"3"
"Europa";"Áustria";"Roraima";"Setembro";"5"
"Europa";"Áustria";"Roraima";"Outubro";"0"
"Europa";"Áustria";"Roraima";"Novembro";"5"
"Europa";"Áustria";"Roraima";"Dezembro";"12"
"Europa";"Áustria";"Santa Catarina";"Janeiro";"37"
"Europa";"Áustria";"Santa Catarina";"Fevereiro";"4"
"Europa";"Áustria";"Santa Catarina";"Março";"16"
"Europa";"Áustria";"Santa Catarina";"Abril";"0"
"Europa";"Áustria";"Santa Catarina";"Maio";"0"
"Europa";"Áustria";"Santa Catarina";"Junho";"0"
"Europa";"Áustria";"Santa Catarina";"Julho";"0"
"Europa";"Áustria";"Santa Catarina";"Agosto";"0"
"Europa";"Áustria";"Santa Catarina";"Setembro";"1"
"Europa";"Áustria";"Santa Catarina";"Outubro";"0"
"Europa";"Áustria";"Santa Catarina";"Novembro";"2"
"Europa";"Áustria";"Santa Catarina";"Dezembro";"6"
"Europa";"Áustria";"São Paulo";"Janeiro";"633"
"Europa";"Áustria";"São Paulo";"Fevereiro";"762"
"Europa";"Áustria";"São Paulo";"Março";"687"
"Europa";"Áustria";"São Paulo";"Abril";"912"
"Europa";"Áustria";"São Paulo";"Maio";"809"
"Europa";"Áustria";"São Paulo";"Junho";"969"
"Europa";"Áustria";"São Paulo";"Julho";"946"
"Europa";"Áustria";"São Paulo";"Agosto";"825"
"Europa";"Áustria";"São Paulo";"Setembro";"717"
"Europa";"Áustria";"São Paulo";"Outubro";"917"
"Europa";"Áustria";"São Paulo";"Novembro";"1.123"
"Europa";"Áustria";"São Paulo";"Dezembro";"1.486"
"Europa";"Áustria";"Outras Unidades da Federação";"Janeiro";"0"
"Europa";"Áustria";"Outras Unidades da Federação";"Fevereiro";"0"
"Europa";"Áustria";"Outras Unidades da Federação";"Março";"0"
"Europa";"Áustria";"Outras Unidades da Federação";"Abril";"0"
"Europa";"Áustria";"Outras Unidades da Federação";"Maio";"0"
"Europa";"Áustria";"Outras Unidades da Federação";"Junho";"0"
"Europa";"Áustria";"Outras Unidades da Federação";"Julho";"0"
"Europa";"Áustria";"Outras Unidades da Federação";"Agosto";"1"
"Europa";"Áustria";"Outras Unidades da Federação";"Setembro";"0"
"Europa";"Áustria";"Outras Unidades da Federação";"Outubro";"1"
"Europa";"Áustria";"Outras Unidades da Federação";"Novembro";"2"
"Europa";"Áustria";"Outras Unidades da Federação";"Dezembro";"2"
"Europa";"Bélgica";"Acre";"Janeiro";"0"
"Europa";"Bélgica";"Acre";"Fevereiro";"0"
"Europa";"Bélgica";"Acre";"Março";"1"
"Europa";"Bélgica";"Acre";"Abril";"0"
"Europa";"Bélgica";"Acre";"Maio";"3"
"Europa";"Bélgica";"Acre";"Junho";"4"
"Europa";"Bélgica";"Acre";"Julho";"1"
"Europa";"Bélgica";"Acre";"Agosto";"1"
"Europa";"Bélgica";"Acre";"Setembro";"0"
"Europa";"Bélgica";"Acre";"Outubro";"0"
"Europa";"Bélgica";"Acre";"Novembro";"3"
"Europa";"Bélgica";"Acre";"Dezembro";"2"
"Europa";"Bélgica";"Amapá";"Janeiro";"4"
